DATE,BRAND_NAME,PRODUCT_DESCRIPTION,REASON,COMPANY,COMPANY_RELEASE_LINK,PHOTOS_LINK
"Mon, 09 Mar 2009 00:00:00 -0400",Anna&#39;s Pantry,Peanuts,Salmonella,Dan the Sausageman,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128496.htm,
"Mon, 09 Mar 2009 00:00:00 -0400",Sherm&#39;s,"Peanut Butter, Peanuts",Salmonella,"Sherm&#39;s Thunderbird Market, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128918.htm,
"Sat, 07 Mar 2009 00:00:00 -0500",Jam-n-Peanuts,Snack Bars,Salmonella,PaleyBar,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128818.htm,
"Sat, 07 Mar 2009 00:00:00 -0500",Anna&#39;s Pantry,"Peanuts, Snack Mix",Salmonella,Anna&#39;s Pantry LLC,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128355.htm,
"Fri, 06 Mar 2009 00:00:00 -0500",Community Food Co-op,Peanuts,Salmonella,Community Food Co-op,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128471.htm,
"Fri, 06 Mar 2009 00:00:00 -0500",Chloe Farms,Fruit and Vegetables,Allergen,Chloe Foods Corporation,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128461.htm,
"Fri, 06 Mar 2009 00:00:00 -0500","Herman&#39;s Nut House, Pear&#39;s Gourmet","Peanuts, Snack Mix",Salmonella,"Marathon Ventures, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128734.htm,
"Fri, 06 Mar 2009 00:00:00 -0500",Michaelene,Granola,Salmonella,"Michaelene&#39;s, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128754.htm,
"Fri, 06 Mar 2009 00:00:00 -0500",Mega Snax,Trail Mix,Salmonella,"DSD Services, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128516.htm,
"Fri, 06 Mar 2009 00:00:00 -0500","Premium Orchard, Snack&#39;rs",Snack Mix,Salmonella,Mixed Nuts Inc.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128762.htm,
"Fri, 06 Mar 2009 00:00:00 -0500",The Peanut Shop,"Candy, Peanuts",Salmonella,The Peanut Shop,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128963.htm,
"Thu, 05 Mar 2009 00:00:00 -0500",Sheridan Fruit Company,Peanuts,Salmonella,"Sheridan Fruit Company, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128917.htm,
"Thu, 05 Mar 2009 00:00:00 -0500",Austinuts,Peanuts,Salmonella,"Austinuts Wholesale, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128382.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128383.htm
"Thu, 05 Mar 2009 00:00:00 -0500",Met-RX,Snack Bar,Salmonella,U.S. Nutrition,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129020.htm,
"Thu, 05 Mar 2009 00:00:00 -0500","Palmer Candy, HyVee, Best Choice, more","Peanuts, Candy",Salmonella,Palmer Candy Company,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128821.htm,
"Thu, 05 Mar 2009 00:00:00 -0500",Town &amp; Country Markets,"Peanuts, Snack Mix",Salmonella,Town &amp; Country Markets,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128983.htm,
"Wed, 04 Mar 2009 00:00:00 -0500",,,,,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129091.htm,
"Wed, 04 Mar 2009 00:00:00 -0500",Fritzie,Candy,Salmonella,Fritz Company Inc.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128565.htm,
"Wed, 04 Mar 2009 00:00:00 -0500",Rio Pluma LLC,Peanuts,Salmonella,Rio Pluma LLC,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128884.htm,
"Wed, 04 Mar 2009 00:00:00 -0500","Aunt Patty&#39;s, Roth&#39;s IGA Foodliner","Peanuts, Trail Mix",Salmonella,"Roth&#39;s IGA Foodliner, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128892.htm,
"Wed, 04 Mar 2009 00:00:00 -0500",Casey&#39;s,Peanuts,Salmonella,"Casey&#39;s General Stores, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129074.htm,
"Wed, 04 Mar 2009 00:00:00 -0500",Delphina&#39;s,"Snack Bars, Cookies",Salmonella,Delphina&#39;s Bakery,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128499.htm,
"Wed, 04 Mar 2009 00:00:00 -0500",Jenny&#39;s Delites,Snack Bar,Salmonella,"Jenny Craig, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128670.htm,
"Wed, 04 Mar 2009 00:00:00 -0500",Betty Lou&#39;s,Snack Food,Salmonella,Betty Lou&#39;s Inc.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129073.htm,
"Wed, 04 Mar 2009 00:00:00 -0500",Osage Pecan Company,Peanuts,Salmonella,Osage Pecan Company,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128814.htm,
"Wed, 04 Mar 2009 00:00:00 -0500","Hiland, Best Choice",Ice Cream,Salmonella,"Turner Holdings, LLC",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129089.htm,
"Wed, 04 Mar 2009 00:00:00 -0500",Fat Boy,Ice Cream,Salmonella,"Casper&#39;s Ice Cream, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128448.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128449.htm
"Tue, 03 Mar 2009 00:00:00 -0500",Potent Foods,"Snack Bars, Cookies",Salmonella,"Potent Foods, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128847.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128848.htm
"Tue, 03 Mar 2009 00:00:00 -0500",SunSprout Enterprises,Fruit and Vegetables,Salmonella,SunSprout Enterprises,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128944.htm,
"Mon, 02 Mar 2009 00:00:00 -0500",Highland Health Foods,"Peanuts, Peanut Butter",Salmonella,Highland Health Foods,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128629.htm,
"Mon, 02 Mar 2009 00:00:00 -0500",Roman Meal,Snack Bar,Salmonella,Roman Meal Company,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128889.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128890.htm
"Mon, 02 Mar 2009 00:00:00 -0500",Nature&#39;s Path,"Peanuts, Snack Bars, Cereal",Salmonella,Nature&#39;s Path,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128785.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128786.htm
"Mon, 02 Mar 2009 00:00:00 -0500",Erin Baker&#39;s,"Cookies, Peanuts, Peanut Butter, Snack Food, Brownie",Salmonella,Erin Baker&#39;s Wholesome Baked Good,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128533.htm,
"Mon, 02 Mar 2009 00:00:00 -0500",Just Desserts,Cake and Pie,Salmonella,Just Desserts,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128678.htm,
"Mon, 02 Mar 2009 00:00:00 -0500","Valencia, Sirius, Wonder Bars","Peanut Butter, Cookies, Dog Food, Snack Bar",Salmonella,"Breadfarm, Inc",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128426.htm,
"Mon, 02 Mar 2009 00:00:00 -0500",New Nissi,Candy,Salmonella,New Nissi Corp,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128795.htm,
"Mon, 02 Mar 2009 00:00:00 -0500",Peanut Oregon,Snack Bar,Salmonella,Betty Lou&#39;s Inc.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128402.htm,
"Sun, 01 Mar 2009 00:00:00 -0500","Nature&#39;s Candy, Beneficial Foods Products","Snack Bar, Snack Food",Salmonella,Beneficial Foods/Nature&#39;s Candy,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm136072.htm,
"Sun, 01 Mar 2009 00:00:00 -0500",Glory Bee Foods,"Peanuts, Snack Mix",Salmonella,Whole Foods Market,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129052.htm,
"Fri, 27 Feb 2009 00:00:00 -0500",Trader Joe&#39;s,"Trail Mix, Snack Bar",Salmonella,Trader Joe&#39;s,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128986.htm,
"Fri, 27 Feb 2009 00:00:00 -0500",Jelly Belly,Candy,Salmonella,Jelly Belly Candy Compoany,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128667.htm,
"Fri, 27 Feb 2009 00:00:00 -0500",Werner Gourmet Snacks,Snack Foods,Salmonella,Werner Gourmet Meat Snacks Inc.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129045.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129046.htm
"Fri, 27 Feb 2009 00:00:00 -0500","House of Flavors, Shurfine, Welsh, more",Ice Cream,Salmonella,House of Flavors Ice Cream Company,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128637.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128638.htm
"Fri, 27 Feb 2009 00:00:00 -0500",Brown &amp; Haley,"Peanuts, Candy",Salmonella,Brown &amp; Haley,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128435.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128436.htm
"Fri, 27 Feb 2009 00:00:00 -0500",Schwan,Ice Cream,Salmonella,Schwan,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129019.htm,
"Fri, 27 Feb 2009 00:00:00 -0500",Dr. Smoothie,Snack Bar,Salmonella,Dr. Smoothie,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128514.htm,
"Fri, 27 Feb 2009 00:00:00 -0500",World Classic Trading Company,Ice Cream,Salmonella,BIC Acquisition,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128407.htm,
"Fri, 27 Feb 2009 00:00:00 -0500",Reser&#39;s,Pre-Packaged Meals,Salmonella,"Reser&#39;s Fine Foods, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128874.htm,
"Fri, 27 Feb 2009 00:00:00 -0500",Mystical One,Beverage,Listeria monocytogenes,Mystical One LLC,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128773.htm,
"Fri, 27 Feb 2009 00:00:00 -0500",Lifestyles,Snack Bar,Salmonella,Professional Recreation Organization Inc,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128857.htm,
"Fri, 27 Feb 2009 00:00:00 -0500",Turkey Hill,Ice Cream,Salmonella,Turkey Hill,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129001.htm,
"Fri, 27 Feb 2009 00:00:00 -0500",Safeway,Dairy,Possible contaminiation,Marron Foods,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128742.htm,
"Fri, 27 Feb 2009 00:00:00 -0500",Goya,Fruit and Vegetables,Allergen,"Goya Foods, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128600.htm,
"Thu, 26 Feb 2009 00:00:00 -0500",Fresh &amp; Easy,"Candy, Snack Bar",Salmonella,Fresh &amp; Easy Neighborhood Market Inc.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128563.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128564.htm
"Thu, 26 Feb 2009 00:00:00 -0500",Diabeteze,Snack Bar,Salmonella,Innova Nutrition,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128656.htm,
"Thu, 26 Feb 2009 00:00:00 -0500",WinCo Foods,"Peanuts, Peanut Butter",Salmonella,WinCo Foods,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129063.htm,
"Thu, 26 Feb 2009 00:00:00 -0500",Aunt Patty&#39;s,Peanuts,Salmonella,"GloryBee Foods, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129079.htm,
"Thu, 26 Feb 2009 00:00:00 -0500",Rich&#39;s,Ice Cream,Salmonella,"Rich Ice Cream Company, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128876.htm,
"Thu, 26 Feb 2009 00:00:00 -0500",Betty Lou&#39;s,Snack Food,Salmonella,Betty Lou&#39;s Inc,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128405.htm,
"Thu, 26 Feb 2009 00:00:00 -0500",Umpqua,Ice Cream,Salmonella,Umpqua Dairy,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129010.htm,
"Wed, 25 Feb 2009 00:00:00 -0500",Diabetone,Snack Bar,Salmonella,Biogenesis Nutraceuticals Inc.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128409.htm,
"Tue, 24 Feb 2009 00:00:00 -0500","SunRidge, Aunt Patty&#39;s","Peanuts, Snack Mix",Salmonella,"Roth&#39;s IGA Foodliner, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128894.htm,
"Tue, 24 Feb 2009 00:00:00 -0500",San Link Inc.,Fish,Clostridium botulinum,San Link Inc.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128905.htm,
"Tue, 24 Feb 2009 00:00:00 -0500",Peanut Envy,Cookies,Salmonella,"Glutenfreeda Foods, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128592.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128593.htm
"Mon, 23 Feb 2009 00:00:00 -0500",Peanut Oregon,Snack Bar,Salmonella,Betty Lou&#39;s Inc,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128404.htm,
"Mon, 23 Feb 2009 00:00:00 -0500",S&amp;M (USA) Enterprise Corp,Fish,Clostridium botulinum,S&amp;M (USA) Enterprise Corp,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128897.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128898.htm
"Mon, 23 Feb 2009 00:00:00 -0500","Blue Bunny, Great Value, Hy-Vee, more",Ice Cream,Salmonella,"Well&#39;s Dairy, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129043.htm,
"Mon, 23 Feb 2009 00:00:00 -0500","Witch&#39;s Brew, JJ Lawson",Ice Cream,Salmonella,"Bliss Bros. Dairy, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128416.htm,
"Mon, 23 Feb 2009 00:00:00 -0500",Deluxe Ice Cream,Ice Cream,Salmonella,Deluxe Ice Cream Co.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128544.htm,
"Mon, 23 Feb 2009 00:00:00 -0500","Davis Lewis Orchards, Bristol Farms, Clark&#39;s Nutrition Natural Foods Market, more","Peanuts, Snack Mix",Salmonella,"International Commodity Distributors, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128325.htm,
"Fri, 20 Feb 2009 00:00:00 -0500",WHA GURU CHWE,Snack Bar,Salmonella,Golden Temple of Oregon LLC,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128596.htm,
"Fri, 20 Feb 2009 00:00:00 -0500",Camp Masters,Candy,Salmonella,Ramsey Popcorn Co.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128870.htm,
"Fri, 20 Feb 2009 00:00:00 -0500",Dairy Fresh,Ice Cream,Salmonella,Dairy Fresh,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128495.htm,
"Fri, 20 Feb 2009 00:00:00 -0500",LUCKY,Peanut Butter,Salmonella,Four in One LLC,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128560.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128561.htm
"Fri, 20 Feb 2009 00:00:00 -0500",Gurley&#39;s,Candy,Salmonella,"Gurley&#39;s Foods, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm136075.htm,
"Fri, 20 Feb 2009 00:00:00 -0500",IGA,Ice Cream,Salmonella,Dean Foods,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128498.htm,
"Fri, 20 Feb 2009 00:00:00 -0500",Koeze Company,Candy,Salmonella,Albertus Koeze &amp; Co.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128338.htm,
"Fri, 20 Feb 2009 00:00:00 -0500",Arrowhead Mills,Flour,Allergen,"Arrowhead Mills, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128366.htm,
"Fri, 20 Feb 2009 00:00:00 -0500",Genova,Fish,Allergen,Tri-Union Seafoods,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128996.htm,
"Thu, 19 Feb 2009 00:00:00 -0500",Sweet Life,"Brownie, Cake and Pie, Cookies",Salmonella,Sweet Life Patisserie,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128952.htm,
"Thu, 19 Feb 2009 00:00:00 -0500",The Beanery Caf�&#39;s,"Deserts, Peanut Butter, Snack Bar, Rice, Salad, Soup",Salmonella,Allann Bros Coffee,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128340.htm,
"Thu, 19 Feb 2009 00:00:00 -0500","Root Farms, Inc",Snack Mix,Salmonella,"Root Farms, Inc",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128891.htm,
"Thu, 19 Feb 2009 00:00:00 -0500","READI-BAKE, BakerSource, Block &amp; Barrel",Cookies,Salmonella,Country Home Bakers,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128479.htm,
"Thu, 19 Feb 2009 00:00:00 -0500","READI-BAKE, Block &amp; Barrel, Annabella, more",Peanut Butter,Salmonella,J&amp;J Snack Foods,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128664.htm,
"Thu, 19 Feb 2009 00:00:00 -0500",Grandpa&#39;s Oven,Snack Mix,Salmonella,Grandpa Dons,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128604.htm,
"Thu, 19 Feb 2009 00:00:00 -0500",PB &amp; Whey,Snack Food,Salmonella,EB Performance LLC,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128526.htm,
"Thu, 19 Feb 2009 00:00:00 -0500",Mighty-O,Donuts,Salmonella,Mighty-O,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128757.htm,
"Wed, 18 Feb 2009 00:00:00 -0500","ABC, Apple Mountain, Baker Jo&#39;s, more",Cookies,Salmonella,"Aspen Hills, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128373.htm,
"Wed, 18 Feb 2009 00:00:00 -0500",Diabeteze,Snack Bar,Salmonella,Innova Nutrition,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128657.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm155151.htm
"Wed, 18 Feb 2009 00:00:00 -0500","Maxfield,  Hallmark, Botticelli, more",Candy,Salmonella,Maxfield Candy Co.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128743.htm,
"Wed, 18 Feb 2009 00:00:00 -0500",Tree of Life,"Peanuts, Snack Mix",Salmonella,"Tree of Life, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128993.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128994.htm
"Wed, 18 Feb 2009 00:00:00 -0500","Torn Ranch, Martha Stewart","Snack Mix, Peanuts",Salmonella,"1-800-Flowers.com, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128328.htm,
"Wed, 18 Feb 2009 00:00:00 -0500",Rite Aid,"Peanuts, Snack Mix",Salmonella,Rite Aid,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128887.htm,
"Wed, 18 Feb 2009 00:00:00 -0500",Choxie,Candy,Salmonella,Chocolate Co Inc,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128911.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm226385.htm
"Wed, 18 Feb 2009 00:00:00 -0500",Diabetone Gluco,Snack Bar,Salmonella,Biogenesis Nutraceuticals Inc.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128412.htm,
"Wed, 18 Feb 2009 00:00:00 -0500",Caputo&#39;s,Peanuts,Salmonella,Caputo&#39;s Fresh Markets,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128441.htm,
"Tue, 17 Feb 2009 00:00:00 -0500",Marich Confectionary,Candy,Salmonella,Marich Confectionary,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128735.htm,
"Tue, 17 Feb 2009 00:00:00 -0500",Bear Naked,Snack Mix,Salmonella,Bear Naked,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128392.htm,
"Tue, 17 Feb 2009 00:00:00 -0500",Theo,Candy,Salmonella,Theo Chocolate,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128971.htm,
"Tue, 17 Feb 2009 00:00:00 -0500","Champion, Southern Grove, Food Lion, more",Trail Mix,Salmonella,National Raisin Company,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm136076.htm,
"Tue, 17 Feb 2009 00:00:00 -0500","Aunt Patty&#39;s, C &amp; K Market","Peanuts, Snack Mix",Salmonella,"C &amp; K Market, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128438.htm,
