Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info,More Code Info
"Food","No","","70059","Terminated","The Santa Barbara Smokehouse, Inc.","312 N Nopal St","","Santa Barbara","CA","	93103-3225","United States","Voluntary: Firm initiated","E-Mail","All products were sold to distributors located within the U.S. (CA, TX, AZ, NV, OR, NY, IL).  Distributors sells these products to food service facilities.  Some of these food service facilities provide food for airlines.  The firm confirmed that none of the products were sold as retail packs/sold as is directly to consumers.","F-2270-2015","Class I","Cambridge House  Balmoral  Thinly Sliced Exceptional Ready to Enjoy  Smoked Salmon  Keep Refrigerated at 38 or below  Ingredients  Atlantic Salmon, Salt, Sugar, and Oakwood Smoke  Produced By:  The Santa Barbara Smokehouse  312 N. Nopal  Santa Barbara, CA 93103  www.sbsmokehouse.com    Coastal Harbor  by The Santa Barbara Smokehouse  Smoked Atlantic Salmon  Keep Refrigerated at 38 or below  Ingredients  Atlantic Salmon, Salt, Sugar, and Oakwood Smoke  Produced By:  The Santa Barbara Smokehouse  312 N. Nopal  Santa Barbara, CA 93103  www.sbsmokehouse.com    Products are distributed either refrigerated or frozen.  All products are packaged in reduced oxygen packaging (ROP).  Net weight appears to vary per package.  Products are priced per weight.","Batch 6549: 2,224 lbs. and Batch 8589: 1,188.44 lbs.","The firm was notified by two customers of two lot/batch numbers testing positive for Listeria monocytogenes which is an organism that can cause serious and sometimes fatal infections in young children, frail or elderly people, and others with weakened immune systems.  Although healthy individuals may suffer only short-term symptoms such as high fever, severe headache, stiffness, nausea, abdominal","11/28/2014","05/12/2015","12/15/2015","05/20/2015","Batch Numbers: 8589 and 6549  6549  August 18 2014 Use By 09-16-14  8589  September 18/19 2014 Use By 09-15-15     Products that are frozen have a more extended shelf-life/use by date."
"Devices","No","","70995","Terminated","Handicare USA, Inc.","2201 Hangar Pl","Ste 200","Allentown","PA","	18109-9342","United States","Voluntary: Firm initiated","Letter","US Distribution to the states of : FL, CA, NJ, NC and MD.","Z-1613-2015","Class II","ReTurn belt, wipeable, sizes Small through Extra Large, Plastic pouch, 1 item per pouch.  Patient transfer aid.","64","Complaints were received that the heat-welded seam on the wipeable belt's strap tore when force was applied.","03/26/2015","05/14/2015","08/17/2015","05/20/2015","All affected product in the U.S are from the same LOT #1402S, Model #s 6133-6136"
"Food","No","","70998","Terminated","Corn Maiden Foods","24201 Frampton Ave","","Harbor City","CA","	90710-2105","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","One customer (restaurant) in Los Angeles, CA","F-2199-2015","Class II","Border Grill Tortilla Soup  Item # BOR-010, 3 x 8 lbs bags/case with Lot Codes Numbers between 140409 and 150311    Corn Maiden Foods, Inc.  24201 Frampton Av.  Harbor City, CA 90710    LOT #  Expiration Date Frozen:  Expiration After Thaw: 7 days    Border Grill Tortilla Soup  INGREDIENTS:  Sauce: Water, tomato filets (tomatoes, salt, calcium, chloride, citric acid), fresh tomatoes, onion, garlic, jalapeno chile, chicken base (chicken meat including natural chicken juices, natural sea salt, chicken fat, vegetable extract (potato, carrot, onion), yeast extract, tumeric, natural flavors), Kosher salt, olive oil blend (olive oil, canola oil), chipotle chile, black pepper.    COUNTAINS THE FOLLOWING ALLERGENS: NONE    KEEP FROZEN OR REFRIGERATED  3 Bags x 8 lbs/Case  Net Weights 24 lbs.","254 cases (3 x8lbs/case)","The firm is recalling Border Grill Tortilla soup due to the product having undeclared hydrolyzed soy protein that is a sub-ingredient in the ingredient; chicken base.","04/14/2015","05/08/2015","10/02/2015","05/20/2015","Item # BOR-010, 3 x 8lbs bags/case with Lot Codes Numbers between 140409 and 150311"
"Drugs","No","","71003","Terminated","Alvogen, Inc","10 Bloomfield Ave Bldg B Ste 2","","Pine Brook","NJ","	07058-9743","United States","Voluntary: Firm initiated","Letter","Nationwide and Puerto Rico","D-1082-2015","Class II","NITROFURANTOIN MONOHYDRATE/MACROCRYSTALS CAPSULES, 100 mg, 100 count bottle, Rx Only --- Distributed by Alvogen, Inc. Pine Brook, NJ 07058; NDC 47781-303-01","13,392 bottles (100 count)","Failed Dissolution Specification; 6 month time point","04/21/2015","05/14/2015","12/04/2015","05/20/2015","Lot 457529, exp. 08/2016"
"Food","No","","71018","Terminated","Tastefully Simple, Inc","1920 Turning Leaf Ln SW","","Alexandria","MN","	56308-4505","United States","Voluntary: Firm initiated","E-Mail","AR, CA, CO, CT, FL, IL, IN, MD, MA, MI, MN,MS,MO, NE, NH, NJ, NY,OH, PA, SC, UT, VA, WA, WI.","F-2206-2015","Class II","Tastefully Simple, Blackberry Syrup, 12 FL oz ( 360 ml), Item 763905. Ingredients: Corn syrup, blackberries, cane sugar, lemon juice, natural flavor. Container consists of Glass, flask bottle with black boot seal over cap/neck of bottle.     These multi-product items also include Blackberry Syrup:    Rise ,n  Shine Assortment (Item: 101019).  Springtime Celebrations Collection (Item: 100873; Savor Reward Items: 100876, 100885).  TS EatWell Product Pack (Item: 100872; Savor Reward Items: 100879, 100878).  Seasonal Favorites Product Pack (Item: 100874; Savor Reward Items: 100880, 100881).  Large Consultant Assortment - no GWP (Item: 100860).  Consultant Seasonal Assortment -  Large with GWP (Item: 100862).","8,888","Presence of suspected mold in some units.","04/15/2015","05/11/2015","06/26/2015","05/20/2015","Lot Numbers 12182015 and 02032016"
"Devices","No","","71045","Terminated","Beckman Coulter Inc.","250 S Kraemer Blvd","","Brea","CA","	92821-6232","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution -- Argentina; Brazil; Brunei Darussalam; Canada; Chile; Colombia; Hong Kong; India; Lebanon; Macao; Mexico; Panama; Philippines; Qatar; Singapore; Taiwan; Thailand; Trinidad and Tobago; United States, including Puerto Rico; and Uruguay.","Z-1616-2015","Class II","COULTER DxH Diluent, Catalog No. 628017, Part No. A59956.    For use as an isotonic buffered diluent in conjunction with a cyanide-free lytic agent for counting and sizing blood cells.","829,888 units total (659,584 units in US)","Beckman Coulter has received an increased number of complaints related to Hemoglobin (HGB) on UniCel DxH 800 and DxH 600 Coulter Cellular Analysis Systems.  The use of the DxH Diluent lots listed in the recall notice may eventually result in a compromised HGB chamber.","04/13/2015","05/14/2015","10/01/2015","05/20/2015","Lot No. 3099980 - 3512190, expiration dates: 17 April 2015 - 26 August 2016."
"Biologics","No","","71053","Terminated","American National Red Cross (The) - North Central Region","100 Robert St S","","Saint Paul","MN","	55107-1411","United States","Voluntary: Firm initiated","Telephone","Minnesota; Texas; Arkansas","B-0599-15","Class II","Platelets Pheresis Leukocytes Reduced","4 units","Platelet products, collected on an instrument that failed leukoreduction quality control procedures, and labeled as leukoreduced, were distributed.","11/20/2014","05/08/2015","07/31/2017","05/20/2015","W201714816512; W201714816532; W201714816546; W2017148165461;"
"Drugs","No","","71064","Terminated","Janssen Pharmaceuticals, Inc.","1125 Trenton-Harbourton Rd","","Titusville","NJ","	08560-1503","United States","Voluntary: Firm initiated","E-Mail","Nationwide and Canada","D-1063-2015","Class II","Ortho-Cept (0.15 mg desogestrel and 0.03 mg ethinyl estradiol) tablets, 28- count blister (21 active tablets and 7 placebo tablets)/ 6 blister packs per carton. Rx only, Jointly Manufactured by: Janssen Ortho, LLC, Manati, Puerto Rico 00674 and NV Organon, Oss, The Netherlands, Manufactured for: Janssen Pharmaceuticals, Inc., Titusville, New Jersey 08560, New Jersey, NDC 50458-0196-15.  ","16,861 cartons/6 blister units (28 tablets) each","Subpotent Drug","04/29/2015","05/11/2015","07/13/2018","05/20/2015","Lot # 13CM724, Exp.09/15 (US)  Lot # (L) 13DM732, Exp. 09/15 (Canada)"
"Drugs","No","","71072","Terminated","Mission Pharmacal Co","38505 IH-10 West","","Boerne","TX","	78006","United States","Voluntary: Firm initiated","Letter","Nationwide and Puerto Rico","D-1064-2015","Class II","Sodium Sulfacetamide 9% and Sulfur 4.5% Wash Kit, Rx Only, Sodium  Sulfacetamide 9% and Sulfur 4.5% Wash, Net Wt. 16 oz (454 g), Daily Moisturizing Wash, 16 fl. oz. (473 mL), Manufactured for: BioComp Pharma Inc., San Antonio, TX 78230, NDC 44523-0609-23","2,412 Kits","Microbial Contamination of Non-Sterile Products: Product failed USP Microbial Limits Test.","04/30/2015","05/11/2015","01/26/2017","05/20/2015","Lot #: 119814, Exp 05/31/2016"
"Drugs","No","","71072","Terminated","Mission Pharmacal Co","38505 IH-10 West","","Boerne","TX","	78006","United States","Voluntary: Firm initiated","Letter","Nationwide and Puerto Rico","D-1065-2015","Class II","Sodium Sulfacetamide 9% and Sulfur 4.5% Wash Kit with Sunscreen, Rx Only, Sunscreen Broad Spectrum SPF 25, Net Wt. 3 oz (85 g), Sodium Sulfacetamide 9% and Sulfur 4.5% Wash Net Wt. 16 oz (454 g), Manufactured for: BioComp Pharma Inc., San Antonio TX, 78230, NDC 44523-616-23  ","1,992 Kits","Microbial Contamination of Non-Sterile Products: Product failed USP Microbial Limits Test.","04/30/2015","05/11/2015","01/26/2017","05/20/2015","Lot #: 526014, Exp. 05/31/2016"
"Devices","No","","71125","Terminated","BioHorizons Implant Systems Inc","2300 Riverchase Ctr","","Hoover","AL","	35244-2808","United States","Voluntary: Firm initiated","Letter","US Nationwide in the states of:  AL, FL, MS, VA, LA, CA, NC, TX, TN, OH, OK, VT, WA, MD, NY, SD, and SC.","Z-1605-2015","Class II","Tapered HD Upgrade Set, REF  TSKHDUS, Non-Sterile, Rx Only,     Product Usage  Usage:  Surgical instruments used in preparation for dental implant placement  ","48 units","BioHorizons Tapered HD Upgrade set was packaged with an incorrect drill component manufactured of stainless steel in place of the correct component manufactured from titanium.","04/16/2015","05/12/2015","08/07/2015","05/20/2015","Lot Number 1501968"
"Devices","No","","71135","Terminated","Philips Medical Systems (Cleveland) Inc","595 Miner Rd","","Cleveland","OH","	44143-2131","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - US (nationwide) to the states of:  AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV and WY., and to the countries of : Australia, Austria, Belgium, Brazil, Canada, China, Costa Rica, Egypt, France, Germany, Hong Kong, Ireland, Italy, Japan, Korea, Lebanon, Netherlands, Norway, Pakistan, Portugal, Russia, Singapore, South Korea, Spain,Thailand and United Kingdom.","Z-1607-2015","Class II","Nuclear gamma cameras (ADAC VERTEX PLUS/SOLUS/CARDIO, ADAC VERTEX V60 & ADAC CARDIO C60)    Nuclear gamma cameras intended to produce images depicting the anatomical distribution of single photon and positron emitting radioisotopes with the human body for interpretation by medical personnel.","975 units","The firm was notified by a customer that the collimator exchange carriage and the collimator storage cabinet were misaligned.","03/11/2015","05/13/2015","06/26/2018","05/20/2015","VERTEX PLUS/SOLUS/CARDIO Model #88297; Serial #s: 9504103, 9703171, 9802304, 9809124, 9809415, 9810438, 9910015, 9911711, _0002032, 0007001M, 0008009B, 0011002B, 0101002C, 0102019V, 0103020V, 01069VM, 01070VM, 0111001V, 01295VM, 01296K, 01864VM, 03026VM, 0939VM, 100098-01N, 1006, 1008, 10252, 1027, 1062701, 1062701, 10630, 1092, 1097, 11, 11090, 130234-01NVERTEX, 2035, 2038, 2047, 3059, 3060, 3064, 4007, 4078, 5934V, 6052, 6090VM, 6261, 7373VM, 7376VM, 7386VM, 7560VM, 7561VM, 8002, 802080322, 85247, 9054VM/V, 9056VM/V, 9073152, 9130VM, 9205345, 940384, 9408127, 9408136, 9503084, 9504096, 9506016, 9506145, 9511123, 9512008, 9512009, 9512018, 9601012, 9601015, 9601016, 9601024, 9601036, 9602161, 9602245, 9602246, 9602254, 9603336, 9604016, 9604021, 9605024, 9605026, 9605037, 9606211, 9607015, 9607024, 9608031, 9608046, 9608049, 9608050, 9608052, 9608052, 9608064, 9609063, 9609081, 9610058, 9611003, 9611035, 9611077, 9611082, 9612072, 9701127, 9702095, 9702150, 9703154, 9703165, 9704044, 9704178, 9704183, 9705004, 9705186, 9706005, 9706182, 9706189, 9707002, 9707047, 9707050, 9707054, 9708062, 9708065, 9708069, 9708076, 9708078, 9708084, 9708088, 9708227, 9709022, 9709061, 9710121, 9710127, 9710244, 9711025, 9711034, 9711036, 9711074, 9711078, 9711261, 9711271, 9801047, 9801227, 9801232, 9801297, 9801299-CN, 9802050, 9802255, 9802260, 9802300, 9802306, 9802397, 9803003, 9803014, 9803067, 9803083, 9803269, 9803272, 9803288, 9803290, 9803293, 9803295, 9803303, 9803312, 9803316, 9803322, 9804069, 9804330, 9804333, 9804342, 9805344, 9805350, 9805376, 9806006, 9806014, 9806363, 9806373A, 9806377, 9806388, 98066002, 9807002, 9807391, 9807421, 9808036, 9808090, 9808108, 9808451, 9808452, 9808457, 9808480, 9808829, 9809065-CN, 9809067, 9809113, 9809122, 9809125, 9809498, 9809687, 9810075, 9810136, 9810428ADAC#7973VM, 9810442, 9810551, 9810557, 9811020, 9811093, 9811569, 9811737, 9812582, 9901162, 9901597, 9901605, 9902150, 9902622, 9902630, 9903632, 9903637, 9903641, 9904089, 9905003, 9905012, 9905659, 9905667, 9906670, 9907016, 9907017, 9907019, 9907029, 9909011, 9909161, 9910017, 9910031, 9911458, 9911698, 9911702, 9911711, 9912181, 9912463, AD1261, AMT00848VM, B0006129, B0007273, B0008001, B0008003, B0008012, B0008021, B0008030, B001200212, B0102114, B0104125, B0104128, B0105138, B0106169, B01070191, B01070192, B0107179, B01080199, B01080204, B01080207, B01090227, B01090228, B01100231, B01100232, B01100233, B01100236, B01100237, B01100238, B01100241, B01100242, B01110251, B01110252, B02050071, B02050262, B02050263, B02050265, B02060167, B02060270, B02060279, B0206027S, B02070289, B02070290, B02070291, B02070297, B02070300, B0207296, B02080318, B0208312, B02090327, B02090333, B02090334, B02100345, B02110348, B02120352, B03010355, B03010359, B03020048, B03080380, C0006050, C0006051, C0007060, C0008070, C0009075, C0101099, C0102103, C0102108, C0104118, C0107145, C01080152, C01080153, C01080154, C02100218, C02110220, C02120223, C03010227, C03050230, C03060193, CANCEL_9809065, CNF, M@10458, M@10482, M@10547, M@105561, M@10573, M@10582, M@10589, M@10591, M@10676, M@10772, M@10837, M@10839, M@10848, M@10850, M@10871, M@10878, M@10882, M@10927, M@10937, M@10967, M@10979, M@11015, M@11020, M@11036, M@11103, M@11103, M@11109, M@11140, M@11178, M@11184, M@11381, M@11398, M@11423, M@11498, M@11525, M@11571, M@11590, M@11609, M@11644, M@11881, M@11939, M@11949, M@11957, M@11972, M@12060, M@12219, M@12412, M@12591, M@12711, M@12787, M@13010, M@13296, M@13466, M@13498, M@13543, M@13549, M@13663, M@13665, M@13688, M@13691, M@13748, M@13813, M@14062, M@22752, M@28051, M@4750019856, M@5828J, M@5906N, M@5919J, M@5936N, M@5956J, M@6002J, M@6012J, M@6075VM, M@6076K, M@6077K, M@6108VA, M@6123VA, M@6143VA, M@6160VM, M@6183VA, M@6244VA, M@6258J, M@6323VM, M@6324J, M@6330VA, M@6341VA, M@6344VM, M@6345, M@6345VA, M@6346VM, M@6348VM, M@6349VM, M@6365VM, M@6366K, M@6368J, M@6370VA, M@6371VM, M@6375J, M@6376J, M@6460VM, M@6470VA, M@6481VA, M@6496VM, M@6528VA, M@ 6541VA, M@6542VM, M@6566VM, M@6573VM, M@6596VM, M@6600VA, M@6638VM, M@6639J, M@6675VA, M@6716VM, M@6717VM, M@6762VM, M@6769K, M@6771VM, M@6773VM, M@6776VM, M@6797K, M@6805VM, M@6823VM, M@6840K, M@6841VM, M@6867VM, M@6877VM, M@6886VM, M@6891VA, M@6912K, M@6924VM, M@6931VM, M@6932VM, M@6943VM, M@6946VM, M@6947J, M@6985J, M@7003VA, M@7004VA, M@7005VA, M@7017VM, M@7024VM, M@7034K, M@7042VM, M@7053VM, M@7070VM, M@7073VM, M@7085K, M@7086J, M@7095VM, M@7096VM, M@7099K, M@7100VM, M@7101VM, M@7102VM, M@7108VM, M@7109VM, M@7151VM, M@7166K, M@7171VM, M@7172K, M@7181J, M@7190VM, M@7198VA, M@7205K, M@7215K, M@7216VM, M@7217VM, M@7221VA, M@7222VA, M@7229VM, M@7233VM, M@7237VM, M@7245J, M@7246VM, M@7247VM, M@7250VM, M@7253K, M@7300J, M@7308VM, M@7358VA, M@7376VM, M@7380VM, M@7384VM, M@7390VM, M@7393VM, M@7394VM, M@7410VM, M@7420VM, M@7463VM, M@7464VA, M@7470VM, M@7490VM, M@7494K, M@7494K, M@7501VM, M@7503VM-FU1, M@7504VM, M@7505VM1, M@7514VM, M@7515VM, M@7536VM, M@7537VM, M@7538VM, M@7556VM, M@7557VM, M@7569VM, M@7572VM, M@7591VM, M@7592VM, M@7603K, M@7605VM, M@7606VM, M@7623K, M@7624K, M@7626K, M@7627K, M@7628VA, M@7638VM, M@7643VM, M@7654VM, M@7664VM, M@7665K, M@7673VM, M@7674K, M@7679VM, M@7682K, M@7685VM, M@7691VM, M@7695VM, M@7697VM, M@7723VM, M@7729VM, M@7733VM, M@7739K, M@7740VM, M@7760VM, M@7760VM, M@7761VM, M@7761VM, M@7770VM, M@7776VM, M@7789K, M@7801VM, M@7810VM (9809056), M@7811VM, M@7812VM, M@7819VA, M@7823K, M@7824VM, M@7830K, M@7855J, M@7857VM, M@7860VM, M@7861VM, M@7874VM, M@7877VM, M@7877VM, M@7918K, M@7924K, M@7925K, M@7929VM, M@7930VM, M@7932VM, M@7946J, M@7957VM, M@7961VM, M@7962VM, M@7963K, M@7965VM, M@7968VM, M@7975K, M@7987VM, M@7995VM, M@7997VM, M@8004VM, M@8018J, M@8021VM, M@8044VM, M@8064VM, M@8076K, M@8089VM, M@8096VM, M@8105VM, M@8124VA, M@8124VA, M@8146VM, M@8155VM, M@8178VM, M@8203VM, M@8219VA, M@8220K, M@8240K, M@8241VM, M@8247K, M@8248VM, M@8252VM, M@8284K, M@8301K, M@8302VM, M@8306K, M@8337VM, M@8356K, M@8380VM, M@8394K, M@8399VM, M@8436K, M@8462VM, M@8484VM, M@8491K, M@8510VM, M@8528VM, M@8537VM, M@8540K, M@8544K, M@8551VM, M@8561K, M@8606K, M@8609VM, M@8651VM, M@8683VM, M@8686K, M@8693VM, M@8726VM, M@8738K, M@8759K, M@8771VM, M@8781VM, M@8797K, M@8799RV, M@8800VM, M@8803K, M@8812VM, M@8814VM, M@8817RK, M@8876K, M@8882K, M@8884K, M@8888K, M@8897K, M@8903K, M@8906RK, M@8920VM, M@8922VM, M@8935K, M@8936K, M@8942K, M@8943K, M@8948RV, M@8955K, M@8966K, M@8967K, M@8990K, M@8996VM, M@9000K, M@9032K, M@9041K, M@9046K, M@9049VM, M@9063K, M@9080K, M@9081K, M@9085K, M@9091VM, M@9107RV, M@9118K, M@9129K, M@9131K, M@9140K, M@9166VM, M@9185K, M@9186K, M@9191K, M@9194VM, M@9221VM, M@9222VM, M@9231K, M@9247RV, M@9252VM, M@9267VM, M@9283K, M@9293VM, M@9308K, M@9309RV, M@9316VM, M@9327K, M@9337K, M@9338VM, M@9340VM, M@9344K, M@9349K, M@9360VM, M@9369VM, M@9418VM, M@9426K, M@9434K, M@9442K, M@9452K, M@9471RV, M@9476K, M@9479K, M@9480K, M@9502K, M@9515VM, M@9522K, M@9525K, M@9532VM, M@9542VM, M@9543K, M@9562K, M@9563K, M@9566K, M@9583VM, M@9590K, M@9594K, M@9598K, M@9607VM, M@9609K, M@9622K, M@9639K, M@9646K, M@9653VM, M@9672VM, M@9712K, M@9724VM, M@9730K, M@9765K, M@9769K, M@9799K, M@9816K, M@9831VM, M@9834K, M@9837K, M@AMT1258, M@MCD6416VM, M@MCD7036VM, M@O1317, M@R372820, M@S5195VA, M@S5365-V, M@S5820VM, M@S5907V11, M@S6155VA, M@S7115VM, M@S7156VM, M@S7223K, M@S7559VA, M@S7571VM, M@S7817K, M@S7856K, M@S7864K, M@S7904VM, M@S7941VA, M@S8687K, M0101023, R03010363, S0011003, S610075, S6235VM, STOR_QUO_47521360, UNK-6597VM, UNK-7590VM, UNK-8097J1, UNK-8533VM1, UNK-8860VM, UNK-9868K, UNK-9897K, V0007070, V0010090, V0012099, V0104109, V0104110, V0105112, V0106121, V0106123, V0106124, V01070133, V01090146, V01100151, V01100156, V02050166, V02070174, V02070179, V02080190, V02080194, V02080196, V02080199, V02080200, V02090206, V03060224, V03070229 & V03091241.    VERTEX V60 Model #882030; Serial #s: 10588, VETEJ, V02060169, 9707207,  00592V, 00645VA, 9910016, Z00645VA, 95, 9602247, 9803014, PA, 9706005, 00634V, 00970VA, 01697VM, 037 1V, 00559VM, 01894VM, Z01798VM, 00657VA, 0, 01190VM, M0007001-CN, 9710247, 9902027, 12001, X0101006, 9707206, 9806019, X0005002, X0010004, 9712009, 9712008, 9607063, 9712001, 9909039, 9803003, X03030012, 9904005, 9602253, 9606038, 9603013, 9603008, V02050163, 9810434, 9604041, V02050165, V0106122, 9605033, 9604028, V0009076, 9704175, 3058, 3061, M0007018, 9807089, 9704177, X0101007, 9808021, V01090142, V01090141, 1189-17, 1273-06, 1274-06, V0005062, 2052, V0010085, V04060250, 1043, V03080235, V03080236, V2070177, 9601004, 0003058, 0003061, V02050163, 9810434, 9604041, 9711277, V02050165, V0106122, 9605033, 9706192, V0009076, 9704175, 9707207, VETEJ, 95, 9803014, 9602247, 0371V, 01697VM, 00645VA, 00559VM, 00634V, Z00645VA, 9610256, 9806379, 9811075, 9312049 & V02060169.    CARDIO C60 Model #882040; Serial #s: 01609K, PA, 3035, 9810557, C0006050, C01080154, 9708088, 9685K, M@9080K, M@11103, 88297, 0101002C, M@13663, 9803082, C01070146, C0104118, C03010227, M@9488K & 9808108."
"Devices","No","","71138","Terminated","Covidien LLC","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","Worldwide distribution.  No U.S. accounts; Australia, Canada, France, Germany, Hong Kong, Ireland, Italy, Latvia, Netherlands, Norway, Portugal, Switzerland, UAE and the United Kingdom.","Z-1599-2015","Class II","VenaSeal, Sapheon Closure System, Model # SP-101, VS-301 and VS-402. For vascular use.","1661 units","Possible sterility breach of the outer packaging (pouch) material which may compromise the outside surface sterility of the sealed inner tray.","04/28/2015","05/12/2015","03/29/2016","05/20/2015","Model no. SP-101, Lots, 35766, 36191, 36192, 36617, 36618, 37621, 37622, 37399, 37400, 38263, 38286, 38407, 38417, 38756, 38863, 38864, 39113, 39336, 39378, 39670, 39739, 39848 and 40075.; Model no. VS-301, Lots 34193, 35585, 37007, 38804, 39111, 39123, 39469 and 40160; Model no. VS-402, Lots 39970, 39971, 39972, 39973, 40067, 40069, 40187, 40243, 40271 and 40272."
"Food","No","","71144","Terminated","Poco Dolce Confections, Inc.","1020 Illinois St","","San Francisco","CA","	94107-3120","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, AZ, CO. CT, DC, FL, GA, IL, MA, MD, MD, MI, NJ, NM, NY, OR, PA, UT and WA","F-2250-2015","Class II","Poco Dolce Bittersweet Chocolate:  Burnt Caramel Tile, sea salt topped;  0.6 oz (17 grams)  San Francisco CA.  Ingredients:  Bittersweet Chocolate (Chocolate Liquor, Sugar, Cocoa Butter, Soy Lecithin, Pure Vanilla) Sugar, Butter, Grey Sea Salt. May contain traces of peanuts, tree nuts or milk proteins.","34, 641 individual atile, all varieties","California Department of Public Health conducted and inspection of the firm and found that milk was missing from the label as an ingredient of butter.","05/01/2015","05/12/2015","07/23/2015","05/20/2015","no codes"
"Food","No","","71144","Terminated","Poco Dolce Confections, Inc.","1020 Illinois St","","San Francisco","CA","	94107-3120","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, AZ, CO. CT, DC, FL, GA, IL, MA, MD, MD, MI, NJ, NM, NY, OR, PA, UT and WA","F-2251-2015","Class II","Poco Dolce Bittersweet Chocolate:  Almond Tile, sea salt topped;  0.6 oz (17 grams)  San Francisco CA.  Ingredients:  Bittersweet Chocolate (Chocolate Liquor, Sugar, Cocoa Butter, Butter, Soy Lecithin, Pure Vanilla) Almonds, Grey Sea Salt. May contain traces of peanuts, tree nuts or milk proteins.","34, 641 individual tiles, all varieties","California Department of Public Health conducted and inspection of the firm and found that milk was missing from the label as an ingredient of butter.","05/01/2015","05/12/2015","07/23/2015","05/20/2015","no codes"
"Food","No","","71144","Terminated","Poco Dolce Confections, Inc.","1020 Illinois St","","San Francisco","CA","	94107-3120","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, AZ, CO. CT, DC, FL, GA, IL, MA, MD, MD, MI, NJ, NM, NY, OR, PA, UT and WA","F-2252-2015","Class II","Poco Dolce Bittersweet Chocolate:  Almond Coconut Tile, sea salt topped;  0.6 oz (17 grams)  San Francisco CA.  Ingredients:  Bittersweet Chocolate (Chocolate Liquor, Sugar, Cocoa Butter, Butter, Soy Lecithin, Pure Vanilla) Almonds, Coconut, Grey Sea Salt. May contain traces of peanuts, tree nuts or milk proteins.","34, 641 individual tiles, all varieties","California Department of Public Health conducted and inspection of the firm and found that milk was missing from the label as an ingredient of butter.","05/01/2015","05/12/2015","07/23/2015","05/20/2015","No codes"
"Food","No","","71144","Terminated","Poco Dolce Confections, Inc.","1020 Illinois St","","San Francisco","CA","	94107-3120","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, AZ, CO. CT, DC, FL, GA, IL, MA, MD, MD, MI, NJ, NM, NY, OR, PA, UT and WA","F-2253-2015","Class II","Poco Dolce Bittersweet Chocolate:  Sesame Toffee Tile, sea salt topped;  0.6 oz (17 grams)  San Francisco CA.  Ingredients:  Bittersweet Chocolate (Chocolate Liquor, Sugar, Cocoa Butter, Butter, Soy Lecithin, Pure Vanilla) Sugar, Butter, Sesame Seeds, Grey Sea Salt. May contain traces of peanuts, tree nuts or milk proteins.","34, 641 individual tiles, all varieties","California Department of Public Health conducted and inspection of the firm and found that milk was missing from the label as an ingredient of butter.","05/01/2015","05/12/2015","07/23/2015","05/20/2015","No codes"
"Food","No","","71144","Terminated","Poco Dolce Confections, Inc.","1020 Illinois St","","San Francisco","CA","	94107-3120","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, AZ, CO. CT, DC, FL, GA, IL, MA, MD, MD, MI, NJ, NM, NY, OR, PA, UT and WA","F-2254-2015","Class II","Poco Dolce Bittersweet Chocolate:  Ginger Tile, sea salt topped;  0.6 oz (17 grams)  San Francisco CA.  Ingredients:  Bittersweet Chocolate (Chocolate Liquor, Sugar, Cocoa Butter, Butter, Soy Lecithin, Pure Vanilla) Ginger, Sugar, Grey Sea Salt. May contain traces of peanuts, tree nuts or milk proteins.","34, 641 individual tiles, all varieties","California Department of Public Health conducted and inspection of the firm and found that milk was missing from the label as an ingredient of butter.","05/01/2015","05/12/2015","07/23/2015","05/20/2015","No codes"
